Fecha,AGU_S,AGU_I,AGU_L,AGU,AGU_R,AGU_D,BCN_S,BCN_I,BCN_L,BCN,BCN_R,BCN_D,BCS_S,BCS_I,BCS_L,BCS,BCS_R,BCS_D,CAM_S,CAM_I,CAM_L,CAM,CAM_R,CAM_D,CHP_S,CHP_I,CHP_L,CHP,CHP_R,CHP_D,CHH_S,CHH_I,CHH_L,CHH,CHH_R,CHH_D,CMX_S,CMX_I,CMX_L,CMX,CMX_R,CMX_D,COA_S,COA_I,COA_L,COA,COA_R,COA_D,COL_S,COL_I,COL_L,COL,COL_R,COL_D,DUR_S,DUR_I,DUR_L,DUR,DUR_R,DUR_D,GUA_S,GUA_I,GUA_L,GUA,GUA_R,GUA_D,GRO_S,GRO_I,GRO_L,GRO,GRO_R,GRO_D,HID_S,HID_I,HID_L,HID,HID_R,HID_D,JAL_S,JAL_I,JAL_L,JAL,JAL_R,JAL_D,MIC_S,MIC_I,MIC_L,MIC,MIC_R,MIC_D,MOR_S,MOR_I,MOR_L,MOR,MOR_R,MOR_D,MEX_S,MEX_I,MEX_L,MEX,MEX_R,MEX_D,NAY_S,NAY_I,NAY_L,NAY,NAY_R,NAY_D,NLE_S,NLE_I,NLE_L,NLE,NLE_R,NLE_D,OAX_S,OAX_I,OAX_L,OAX,OAX_R,OAX_D,PUE_S,PUE_I,PUE_L,PUE,PUE_R,PUE_D,QUE_S,QUE_I,QUE_L,QUE,QUE_R,QUE_D,ROO_S,ROO_I,ROO_L,ROO,ROO_R,ROO_D,SLP_S,SLP_I,SLP_L,SLP,SLP_R,SLP_D,SIN_S,SIN_I,SIN_L,SIN,SIN_R,SIN_D,SON_S,SON_I,SON_L,SON,SON_R,SON_D,TAB_S,TAB_I,TAB_L,TAB,TAB_R,TAB_D,TAM_S,TAM_I,TAM_L,TAM,TAM_R,TAM_D,TLA_S,TLA_I,TLA_L,TLA,TLA_R,TLA_D,VER_S,VER_I,VER_L,VER,VER_R,VER_D,YUC_S,YUC_I,YUC_L,YUC,YUC_R,YUC_D,ZAC_S,ZAC_I,ZAC_L,ZAC,ZAC_R,ZAC_D,Susp,Pos_I,Pos_L,Pos,Pos_rep,Susp_rep,Neg_rep,IRAG_Test,Tested_tot,Recovered,Deceased
2020-11-16,6421,,,11296,,985,23363,,,24353,,4042,1211,,,13531,,638,4304,,,6836,,897,26691,,,7244,,1086,8694,,,25216,,2767,81485,,,214690,,16492,9463,,,37568,,2880,1892,,,7030,,779,3014,,,17684,,954,9452,,,54372,,3646,1750,,,22587,,2312,3384,,,16634,,2486,15538,,,37614,,4492,2007,,,26867,,2136,3779,,,6896,,1259,32456,,,71299,,11256,4934,,,6852,,898,15089,,,61103,,4272,2606,,,22592,,1761,11619,,,38844,,4994,3775,,,17801,,1340,3520,,,13779,,1876,4899,,,31852,,2251,6935,,,23078,,3803,5141,,,40602,,3288,5587,,,36010,,3091,5489,,,33585,,2893,1421,,,7622,,1186,7676,,,37572,,5050,5840,,,22805,,1934,2178,,,13582,,1117,321613,,,1009396,,,,,,,98861
2020-11-17,6451,,,11300,,989,23376,,,24367,,4045,1234,,,13547,,643,4311,,,6842,,897,26723,,,7245,,1086,8701,,,25329,,2804,80676,,,215137,,16520,9570,,,37622,,2889,1891,,,7038,,782,2954,,,17806,,954,9432,,,54548,,3652,1701,,,22622,,2316,3399,,,16675,,2494,15571,,,37691,,4504,1937,,,26919,,2140,3770,,,6903,,1260,32485,,,71332,,11278,4924,,,6859,,898,15474,,,61108,,4272,2638,,,22695,,1762,11598,,,38867,,4995,3925,,,17823,,1341,3554,,,13784,,1876,4769,,,31971,,2254,6945,,,23082,,3803,5023,,,40765,,3293,5457,,,36065,,3093,5533,,,33586,,2894,1068,,,7624,,1186,7677,,,37584,,5053,5820,,,22834,,1935,2247,,,13583,,1118,320834,,,1011153,,,,,,,99026
2020-11-18,6576,,,11304,,995,23369,,,24463,,4059,1310,,,13580,,647,4313,,,6846,,897,26814,,,7249,,1088,8530,,,25620,,2850,82437,,,216631,,16596,9656,,,37716,,2952,1894,,,7046,,783,3278,,,17922,,954,9794,,,54981,,3670,1801,,,22648,,2324,3469,,,16763,,2504,15808,,,37765,,4523,2183,,,26977,,2145,3759,,,6925,,1264,32615,,,71383,,11326,4933,,,6872,,900,15549,,,61311,,4317,2629,,,22831,,1769,11761,,,38977,,5011,4229,,,17852,,1347,3565,,,13813,,1880,4900,,,32058,,2270,6831,,,23172,,3819,5124,,,40856,,3306,5624,,,36115,,3096,5765,,,33611,,2898,1070,,,7635,,1190,7750,,,37615,,5077,5801,,,22873,,1940,2259,,,13661,,1131,325396,,,1015071,,,,,,,99528
2020-11-19,6702,,,11314,,1003,23404,,,24521,,4070,1375,,,13589,,649,4377,,,6852,,900,26848,,,7262,,1088,8446,,,26076,,2921,85291,,,218133,,16677,9754,,,37889,,2986,1908,,,7054,,784,3166,,,18190,,1004,10386,,,55257,,3680,1843,,,22656,,2327,3474,,,16849,,2532,16108,,,37896,,4545,2335,,,27045,,2153,3755,,,6950,,1270,32677,,,71549,,11399,4930,,,6893,,902,15934,,,61524,,4339,2610,,,22977,,1777,11878,,,39114,,5029,4595,,,17881,,1361,3639,,,13836,,1884,5219,,,32126,,2297,6878,,,23216,,3830,5295,,,41021,,3317,5718,,,36238,,3097,6092,,,33633,,2903,999,,,7667,,1193,7744,,,37668,,5090,5937,,,22933,,1945,2439,,,13734,,1152,331756,,,1019543,,,,,,,100104
2020-11-20,6710,,,11340,,1007,23482,,,24658,,4098,1497,,,13667,,650,4424,,,6864,,901,26942,,,7270,,1088,8020,,,26972,,3035,87339,,,219672,,16770,9716,,,38084,,3029,1909,,,7070,,785,3243,,,18350,,1017,9942,,,55907,,3730,1969,,,22663,,2335,3473,,,16969,,2543,16047,,,38259,,4568,2437,,,27113,,2167,3734,,,6991,,1271,32804,,,71677,,11443,4928,,,6911,,911,15975,,,61958,,4384,2499,,,23151,,1783,11918,,,39311,,5037,4550,,,18120,,1369,3628,,,13862,,1885,5373,,,32276,,2308,6869,,,23291,,3848,5554,,,41219,,3340,5739,,,36319,,3100,6120,,,33842,,2917,1364,,,7677,,1193,7762,,,37703,,5147,6087,,,23008,,2005,2693,,,13795,,1159,334747,,,1025969,,,,,,,100823
2020-11-21,6837,,,11408,,1038,23650,,,24743,,4112,1818,,,13783,,652,4428,,,6874,,905,26978,,,7275,,1088,7851,,,27545,,3114,89921,,,221148,,16826,9863,,,38303,,3057,1915,,,7108,,788,3255,,,18682,,1025,10078,,,56480,,3754,1936,,,22714,,2339,3524,,,17128,,2565,16224,,,38493,,4585,2159,,,27399,,2178,3722,,,7043,,1274,32960,,,71853,,11499,4944,,,6929,,914,16004,,,62443,,4416,2438,,,23220,,1787,11841,,,39442,,5050,4537,,,18475,,1380,3593,,,13906,,1887,5480,,,32460,,2330,6809,,,23391,,3851,5779,,,41363,,3347,5931,,,36406,,3102,6464,,,33871,,2925,1560,,,7688,,1194,7727,,,37839,,5223,6137,,,23129,,2006,2637,,,14147,,1162,339000,,,1032688,,,,,,,101373
2020-11-22,7036,,,12004,,1040,23769,,,24902,,4123,1809,,,13828,,652,4387,,,6894,,905,26988,,,7284,,1088,7880,,,27985,,3153,90442,,,222735,,16870,9937,,,38882,,3086,1941,,,7125,,788,3111,,,18972,,1025,10055,,,57217,,3764,1816,,,22800,,2343,3498,,,17305,,2574,16017,,,38882,,4603,1961,,,27521,,2178,3755,,,7087,,1276,33274,,,72374,,11525,4951,,,6951,,914,15775,,,63228,,4418,2475,,,23285,,1788,11754,,,39683,,5059,4527,,,18987,,1391,3580,,,13939,,1889,5201,,,32857,,2345,6892,,,23481,,3856,5682,,,41577,,3354,5903,,,36514,,3103,6585,,,33954,,2939,1573,,,7728,,1194,7633,,,38057,,5245,6021,,,23214,,2007,2474,,,14623,,1181,338702,,,1041875,,,,,,,101676
2020-11-23,7083,,,12360,,1042,24334,,,25044,,4138,1504,,,13935,,654,4339,,,6906,,905,26975,,,7296,,1088,8083,,,28069,,3165,89998,,,224088,,16919,10262,,,39267,,3098,2016,,,7148,,791,3052,,,19250,,1025,9945,,,57952,,3794,1778,,,22861,,2348,3559,,,17409,,2583,15844,,,39142,,4621,2114,,,27580,,2179,3833,,,7150,,1279,34047,,,72891,,11550,5022,,,6983,,916,15372,,,64000,,4418,2614,,,23318,,1789,11912,,,39794,,5060,4445,,,19389,,1403,3568,,,13978,,1893,5147,,,33159,,2349,6929,,,23643,,3864,5423,,,41849,,3360,5774,,,36617,,3105,6703,,,34044,,2944,1589,,,7761,,1194,7701,,,38246,,5255,6015,,,23315,,2010,2394,,,14914,,1187,339374,,,1049358,,,,,,,101926
2020-11-24,7274,,,12586,,1063,24687,,,25451,,4159,1518,,,14029,,658,4404,,,6914,,909,27101,,,7298,,1088,7943,,,28506,,3233,90980,,,227425,,17041,10413,,,39685,,3163,2029,,,7174,,792,3398,,,19539,,1039,10392,,,58872,,3826,1904,,,22908,,2361,3666,,,17572,,2609,16483,,,39371,,4654,2246,,,27652,,2209,3856,,,7222,,1280,34189,,,73563,,11616,5075,,,6997,,921,15776,,,64932,,4460,2669,,,23487,,1794,12102,,,39972,,5081,4626,,,19848,,1432,3643,,,14013,,1899,5266,,,33409,,2382,6924,,,23855,,3893,5838,,,42004,,3383,5939,,,36728,,3109,6395,,,34352,,2953,1716,,,7770,,1197,8012,,,38335,,5297,6281,,,23378,,2013,2602,,,15305,,1225,345347,,,1060152,,,,,,,102739
2020-11-25,7530,,,12852,,1083,25296,,,25699,,4186,1706,,,14086,,658,4444,,,6923,,914,27226,,,7310,,1088,7983,,,28806,,3339,94003,,,230416,,17159,10626,,,40123,,3208,2041,,,7200,,795,3764,,,19898,,1090,11109,,,59540,,3848,1963,,,22991,,2363,3758,,,17713,,2629,16890,,,39627,,4681,2553,,,27704,,2230,3844,,,7309,,1287,34196,,,74344,,11704,5158,,,7016,,923,16023,,,65617,,4489,2641,,,23660,,1816,12126,,,40286,,5106,4692,,,20414,,1452,3710,,,14067,,1907,5690,,,33616,,2397,6859,,,24020,,3914,6257,,,42220,,3396,6141,,,36828,,3117,6194,,,34823,,2966,1637,,,7838,,1200,8244,,,38398,,5374,6446,,,23493,,2032,2739,,,15650,,1246,353489,,,1070487,,,,,,,103597
2020-11-26,7755,,,12977,,1091,25740,,,25938,,4215,1821,,,14138,,660,4517,,,6939,,918,27322,,,7315,,1089,8149,,,29080,,3425,98030,,,232988,,17259,10944,,,40349,,3234,2076,,,7211,,797,3736,,,20416,,1095,11709,,,59942,,3867,2037,,,23051,,2368,3805,,,17887,,2647,17269,,,39847,,4712,2664,,,27845,,2246,3918,,,7348,,1288,34420,,,74747,,11761,5190,,,7037,,924,16442,,,66083,,4516,2585,,,23792,,1831,12323,,,40444,,5128,4597,,,20915,,1457,3704,,,14114,,1912,5946,,,33763,,2424,6835,,,24139,,3944,6825,,,42376,,3419,6210,,,36939,,3121,6325,,,34965,,2979,1127,,,7976,,1200,8217,,,38528,,5409,6512,,,23594,,2043,2865,,,15911,,1263,361615,,,1078594,,,,,,,104242
2020-11-27,7992,,,13069,,1099,26106,,,26205,,4233,1833,,,14236,,663,4550,,,6950,,919,27339,,,7328,,1089,8098,,,29406,,3476,99972,,,238331,,17383,10767,,,40898,,3265,2045,,,7240,,798,3799,,,20709,,1112,11718,,,60824,,3917,2069,,,23105,,2375,3816,,,18081,,2656,17234,,,40242,,4735,2695,,,27999,,2260,4009,,,7371,,1286,34819,,,74991,,11823,5232,,,7053,,927,16278,,,66797,,4548,2625,,,23911,,1843,12428,,,40632,,5136,4824,,,21332,,1471,3714,,,14173,,1916,6155,,,33998,,2449,6972,,,24196,,3956,6905,,,42626,,3437,6306,,,37095,,3124,6344,,,35129,,2988,1243,,,8057,,1202,8090,,,38711,,5469,6538,,,23729,,2044,2737,,,16251,,1274,365252,,,1090675,,,,,,,104873
2020-11-28,8274,,,13152,,1113,26506,,,26410,,4258,1813,,,14325,,665,4682,,,6958,,920,27401,,,7342,,1089,7794,,,29796,,3552,84566,,,242593,,17484,10823,,,41296,,3286,2092,,,7254,,802,3845,,,20981,,1121,12188,,,61373,,3930,2208,,,23140,,2378,3942,,,18222,,2674,17559,,,40500,,4708,2623,,,28153,,2279,4093,,,7395,,1287,35374,,,75177,,11867,5259,,,7107,,978,16372,,,67308,,4560,2571,,,24054,,1848,12513,,,40884,,5151,4911,,,21696,,1494,3691,,,14238,,1924,6155,,,34301,,2488,6952,,,24319,,3965,7050,,,42866,,3444,6473,,,37241,,3128,6245,,,35317,,2994,1084,,,8141,,1203,8075,,,38807,,5535,6558,,,23856,,2048,2731,,,16481,,1286,352423,,,1100683,,,,,,,105459
2020-11-29,7870,,,13580,,1114,26600,,,26455,,4271,1731,,,14374,,665,4591,,,6974,,923,27377,,,7350,,1089,7692,,,29995,,3567,82937,,,244576,,17516,10819,,,41495,,3305,2068,,,7284,,802,3537,,,21242,,1121,11642,,,61975,,3948,2018,,,23232,,2378,3862,,,18319,,2680,17153,,,40876,,4748,2388,,,28314,,2282,4117,,,7403,,1287,35422,,,75348,,11882,5238,,,7127,,978,16309,,,67599,,4561,2590,,,24047,,1848,12476,,,41052,,5155,4939,,,21936,,1502,3629,,,14275,,1924,6040,,,34482,,2489,6843,,,24373,,3967,6884,,,43061,,3447,6348,,,37347,,3132,6184,,,35372,,2996,1039,,,8167,,1203,8018,,,38847,,5538,6407,,,23956,,2050,2652,,,16638,,1287,347420,,,1107071,,,,,,,105655
2020-11-30,7400,,,13920,,1114,26314,,,26690,,4281,1417,,,14485,,665,4524,,,6990,,926,27341,,,7358,,1089,7687,,,30102,,3572,81387,,,246334,,17581,10634,,,41717,,3329,1999,,,7318,,804,3421,,,21357,,1121,11230,,,62459,,3975,1852,,,23335,,2379,3706,,,18459,,2693,16721,,,41194,,4766,2235,,,28452,,2284,4122,,,7421,,1288,35224,,,75626,,11914,5235,,,7139,,980,16481,,,67776,,4561,2590,,,24074,,1851,12425,,,41143,,5167,4903,,,22230,,1504,3587,,,14317,,1926,5768,,,34697,,2492,6683,,,24469,,3972,6094,,,43546,,3464,6053,,,37550,,3134,6195,,,35388,,3000,1025,,,8185,,1204,7890,,,38958,,5539,6308,,,24068,,2051,2517,,,16786,,1314,340968,,,1113543,,,,,,,105940
2020-12-01,7722,,,14002,,1124,26683,,,26847,,4308,1585,,,14543,,667,4556,,,7000,,929,27456,,,7364,,1089,7805,,,30355,,3644,80978,,,250100,,17686,10902,,,41901,,3435,1926,,,7374,,804,3696,,,21496,,1141,11262,,,63175,,4010,1947,,,23368,,2386,3920,,,18550,,2716,16945,,,41514,,4795,2389,,,28550,,2298,4202,,,7476,,1291,35387,,,76154,,12010,5276,,,7155,,982,16753,,,68192,,4607,2594,,,24214,,1858,12779,,,41265,,5191,5013,,,22581,,1518,3660,,,14349,,1931,5848,,,34907,,2533,6817,,,24539,,3990,6272,,,43764,,3479,6119,,,37713,,3136,6318,,,35531,,3024,1046,,,8235,,1207,8188,,,39009,,5581,6287,,,24194,,2058,2689,,,16945,,1337,345020,,,1122362,,,,,,,106765
2020-12-02,7853,,,14113,,1148,27103,,,27097,,4331,1687,,,14628,,671,4559,,,7020,,932,27572,,,7379,,1089,7770,,,30580,,3715,78967,,,254591,,17828,11111,,,42168,,3460,1923,,,7391,,807,3788,,,21733,,1200,11135,,,64149,,4084,1987,,,23416,,2391,4068,,,18656,,2732,17311,,,42102,,4845,2606,,,28662,,2313,4199,,,7572,,1292,35511,,,76564,,12080,5278,,,7199,,985,16635,,,68746,,4636,2662,,,24325,,1867,13004,,,41483,,5203,4680,,,23121,,1535,3711,,,14389,,1934,5900,,,35169,,2545,6908,,,24609,,4003,6188,,,44188,,3490,6311,,,37860,,3138,6149,,,35818,,3041,1048,,,8279,,1210,8277,,,39075,,5636,6350,,,24286,,2065,2758,,,17245,,1359,345009,,,1133613,,,,,,,107565
2020-12-03,8243,,,14158,,1157,27496,,,27284,,4346,1613,,,14752,,672,4624,,,7024,,932,27698,,,7396,,1089,7285,,,30959,,3754,76477,,,259749,,17916,11235,,,42435,,3492,1951,,,7420,,807,3814,,,21951,,1216,11213,,,65022,,4146,2046,,,23488,,2400,4163,,,18760,,2747,17665,,,42403,,4869,2729,,,28787,,2321,4321,,,7599,,1297,35986,,,76820,,12148,5340,,,7209,,989,16258,,,69463,,4651,2730,,,24460,,1876,13280,,,41681,,5215,4862,,,23440,,1545,3755,,,14453,,1936,6000,,,35380,,2569,6907,,,24686,,4010,6048,,,44563,,3502,6389,,,38039,,3139,6172,,,35963,,3048,1299,,,8287,,1212,8401,,,39147,,5736,6290,,,24408,,2071,2820,,,17457,,1365,345110,,,1144643,,,,,,,108173
2020-12-04,8356,,,14367,,1172,27711,,,27574,,4389,1717,,,14822,,674,4633,,,7041,,932,27771,,,7406,,1089,6734,,,31432,,3812,74428,,,265273,,18037,11417,,,42697,,3524,2015,,,7428,,808,3967,,,22123,,1233,11311,,,65854,,4193,2079,,,23562,,2405,4254,,,18908,,2755,17556,,,42958,,4911,2700,,,28937,,2333,4357,,,7632,,1299,36391,,,77156,,12199,5376,,,7234,,989,15954,,,70064,,4677,2697,,,24628,,1883,13288,,,41862,,5225,4809,,,23767,,1580,3716,,,14507,,1937,6129,,,35568,,2580,6941,,,24769,,4020,6095,,,44881,,3537,6461,,,38245,,3141,6117,,,36110,,3065,1350,,,8342,,1213,8272,,,39337,,5779,6292,,,24547,,2079,2780,,,17739,,1393,343674,,,1156770,,,,,,,108863
2020-12-05,8233,,,14668,,1179,28096,,,27773,,4464,1732,,,14919,,677,4646,,,7054,,935,27727,,,7429,,1089,6378,,,31674,,3846,71257,,,271263,,18130,11492,,,42995,,3556,1960,,,7471,,810,3806,,,22407,,1239,11600,,,66392,,4217,2149,,,23612,,2419,4391,,,19011,,2770,17617,,,43251,,4941,2688,,,29079,,2339,4287,,,7703,,1302,36706,,,77424,,12259,5384,,,7255,,991,15917,,,70555,,4706,2794,,,24730,,1889,13763,,,42015,,5242,4660,,,24237,,1586,3721,,,14570,,1939,6134,,,35753,,2599,6976,,,24846,,4021,6086,,,45204,,3563,6430,,,38446,,3145,6240,,,36189,,3074,1330,,,8377,,1214,8187,,,39527,,5818,6294,,,24663,,2083,2815,,,17903,,1414,341496,,,1168395,,,,,,,109456
2020-12-06,8161,,,14825,,1179,27940,,,27993,,4483,1645,,,14976,,678,4617,,,7073,,938,27710,,,7434,,1089,6338,,,32127,,3866,68488,,,274192,,18172,11357,,,43176,,3573,1977,,,7485,,811,3534,,,22571,,1239,11063,,,67002,,4235,2074,,,23666,,2423,4312,,,19142,,2783,17146,,,43644,,4974,2470,,,29221,,2339,4305,,,7705,,1302,36938,,,77505,,12280,5366,,,7278,,992,15583,,,70914,,4706,2798,,,24800,,1890,13817,,,42121,,5242,4503,,,24534,,1599,3629,,,14609,,1940,5707,,,36077,,2604,7018,,,24871,,4024,6102,,,45302,,3567,6325,,,38557,,3149,6161,,,36215,,3079,1319,,,8405,,1215,7920,,,39640,,5846,6186,,,24725,,2085,2698,,,18065,,1415,335207,,,1175850,,,,,,,109717
2020-12-07,7606,,,15088,,1185,27768,,,28159,,4500,1450,,,15071,,679,4576,,,7081,,941,27676,,,7454,,1090,6322,,,32284,,3871,66638,,,276070,,18268,11142,,,43367,,3599,1945,,,7509,,812,3490,,,22614,,1239,10416,,,67519,,4257,1933,,,23743,,2427,4090,,,19360,,2809,16796,,,43932,,4989,2285,,,29352,,2339,4189,,,7786,,1309,36696,,,77846,,12325,5357,,,7304,,992,15423,,,71156,,4707,2762,,,24841,,1891,13607,,,42247,,5246,4106,,,24933,,1612,3619,,,14641,,1942,5328,,,36273,,2611,6956,,,24924,,4034,5512,,,45726,,3578,6088,,,38676,,3152,5991,,,36282,,3088,1311,,,8416,,1215,7813,,,39697,,5854,6225,,,24757,,2087,2647,,,18141,,1426,327763,,,1182249,,,,,,,110074
2020-12-08,7503,,,15208,,1208,28251,,,28307,,4536,1834,,,15080,,681,4635,,,7090,,944,27787,,,7461,,1090,6141,,,32526,,3919,65023,,,282389,,18390,11343,,,43544,,3646,1955,,,7523,,815,3653,,,22743,,1278,10799,,,68106,,4288,2110,,,23799,,2436,4190,,,19509,,2843,17133,,,44151,,5015,2454,,,29491,,2372,4246,,,7836,,1311,37036,,,78385,,12389,5428,,,7322,,1005,15515,,,71558,,4736,2729,,,25044,,1903,13998,,,42444,,5281,4399,,,25173,,1621,3711,,,14671,,1944,5559,,,36373,,2668,6904,,,25021,,4050,5763,,,45968,,3605,6420,,,38816,,3154,6106,,,36382,,3100,1272,,,8444,,1222,7859,,,39808,,5864,6412,,,24813,,2093,2711,,,18270,,1467,330879,,,1193255,,,,,,,110874
2020-12-09,7791,,,15238,,1219,28511,,,28687,,4580,1639,,,15219,,696,4638,,,7112,,948,27932,,,7476,,1091,6091,,,32719,,3966,64511,,,288268,,18516,11576,,,43778,,3666,1943,,,7545,,817,3807,,,22855,,1327,10861,,,69058,,4344,2198,,,23845,,2443,4153,,,19773,,2872,17327,,,44486,,5041,2677,,,29560,,2381,4295,,,7905,,1315,37511,,,78810,,12479,5411,,,7358,,1014,16031,,,71761,,4772,2755,,,25203,,1908,13682,,,42963,,5311,4182,,,25668,,1624,3790,,,14689,,1949,5872,,,36433,,2707,6981,,,25093,,4065,5604,,,46384,,3625,6928,,,39005,,3155,6118,,,36574,,3114,1278,,,8500,,1224,8161,,,39850,,5894,6521,,,24932,,2103,2851,,,18482,,1489,333626,,,1205229,,,,,,,111655
2020-12-10,7962,,,15331,,1233,28751,,,29000,,4614,1569,,,15396,,699,4740,,,7123,,951,28018,,,7489,,1091,6055,,,32882,,3997,64549,,,293962,,18663,11784,,,44001,,3694,1919,,,7569,,818,3698,,,23080,,1329,11126,,,69683,,4391,2253,,,23906,,2447,4089,,,20068,,2893,17585,,,44757,,5081,2668,,,29730,,2406,4268,,,8013,,1325,37642,,,79328,,12559,5450,,,7371,,1018,15957,,,72431,,4791,2786,,,25357,,1919,14055,,,43176,,5320,3931,,,26254,,1638,3808,,,14738,,1953,5831,,,36738,,2724,6993,,,25173,,4071,6103,,,46471,,3653,7415,,,39342,,3158,6188,,,36688,,3122,1269,,,8555,,1225,8435,,,39871,,5930,6548,,,25008,,2106,2825,,,18635,,1507,336270,,,1217126,,,,,,,112326
2020-12-11,8295,,,15374,,1241,29255,,,29187,,4644,1566,,,15487,,700,4692,,,7142,,954,28210,,,7503,,1092,6064,,,33058,,4045,62434,,,300493,,18802,12015,,,44294,,3725,1923,,,7592,,820,3712,,,23232,,1341,11221,,,70557,,4448,2276,,,23989,,2456,4286,,,20180,,2910,17626,,,45092,,5127,2722,,,29872,,2424,4410,,,8048,,1332,38123,,,79707,,12624,5467,,,7394,,1022,16186,,,72872,,4816,2785,,,25503,,1927,14229,,,43440,,5331,3884,,,26651,,1664,3854,,,14763,,1955,5882,,,36880,,2740,6911,,,25292,,4079,6192,,,46815,,3681,7704,,,39663,,3162,6180,,,36870,,3144,1413,,,8583,,1227,8614,,,39953,,5954,6611,,,25089,,2108,2901,,,18804,,1524,337643,,,1229379,,,,,,,113019
2020-12-12,8328,,,15517,,1251,29658,,,29416,,4703,1715,,,15602,,705,4784,,,7153,,955,28135,,,7506,,1092,6113,,,33211,,4065,61468,,,306404,,18935,11999,,,44579,,3761,1919,,,7617,,823,3609,,,23409,,1347,11229,,,71430,,4492,2288,,,24075,,2465,4433,,,20354,,2931,17756,,,45420,,5157,2597,,,30103,,2439,4402,,,8102,,1334,38704,,,80035,,12678,5508,,,7409,,1046,16130,,,73536,,4832,2846,,,25642,,1930,14434,,,43722,,5342,4242,,,26949,,1704,3767,,,14834,,1959,5922,,,37044,,2765,6939,,,25352,,4089,6394,,,47094,,3717,7928,,,40013,,3166,6408,,,36982,,3159,1549,,,8630,,1229,8326,,,40170,,5985,6566,,,25156,,2110,2849,,,18970,,1538,338945,,,1241436,,,,,,,113704
